id,species,scientific_name,observed_on,latitude,longitude,user,quality_grade,url
99851063,Asian Barred Owlet,Glaucidium cuculoides,2018-05-13,26.9740438,88.3397196,atanu_modak,research,https://www.inaturalist.org/observations/99851063
99851062,Asian Barred Owlet,Glaucidium cuculoides,2019-02-24,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99851062
99850846,Himalayan Bluetail,Tarsiger rufilatus,2021-03-08,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99850846
99849191,Rusty-fronted Barwing,Actinodura egertoni,2021-03-07,27.0867687776,88.6610008511,atanu_modak,research,https://www.inaturalist.org/observations/99849191
99849187,Rusty-fronted Barwing,Actinodura egertoni,2021-04-21,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99849187
99849186,Rusty-fronted Barwing,Actinodura egertoni,2017-04-16,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99849186
99681895,Rufous-bellied Eagle,Lophotriorchis kienerii,2018-10-20,27.175431626,88.0241846307,atanu_modak,needs_id,https://www.inaturalist.org/observations/99681895
99681894,Rufous-bellied Eagle,Lophotriorchis kienerii,2016-11-05,27.0428051986,88.2087008245,atanu_modak,research,https://www.inaturalist.org/observations/99681894
99681394,Hill Partridge,Arborophila torqueola,2021-09-01,26.99534018,88.2782424424,atanu_modak,research,https://www.inaturalist.org/observations/99681394
99609181,Black-throated Tit,Aegithalos concinnus,2015-05-18,27.0824496071,88.7006886676,himalayasa,research,https://www.inaturalist.org/observations/99609181
99609102,Chestnut-crowned Laughingthrush,Trochalopteron erythrocephalum,2015-05-18,27.0824496071,88.7006886676,himalayasa,research,https://www.inaturalist.org/observations/99609102
99608663,Little Pied Flycatcher,Ficedula westermanni,2015-05-17,27.0824496071,88.7006886676,himalayasa,research,https://www.inaturalist.org/observations/99608663
99608631,Pygmy Flycatcher,Ficedula hodgsoni,2015-05-18,27.0822546773,88.6991775781,himalayasa,research,https://www.inaturalist.org/observations/99608631
99607804,Grey-bellied Tesia,Tesia cyaniventer,2015-05-18,27.1112984512,88.6904654279,himalayasa,research,https://www.inaturalist.org/observations/99607804
99602119,Gray-sided Laughingthrush,Pterorhinus caerulatus,2021-08-31,26.993530151,88.2814579987,atanu_modak,research,https://www.inaturalist.org/observations/99602119
99602118,Gray-sided Laughingthrush,Pterorhinus caerulatus,2021-08-19,26.993530151,88.2814579987,atanu_modak,research,https://www.inaturalist.org/observations/99602118
99601657,Yellow-throated Fulvetta,Schoeniparus cinereus,2021-04-24,27.1058649,88.1754805,atanu_modak,research,https://www.inaturalist.org/observations/99601657
99601656,Yellow-throated Fulvetta,Schoeniparus cinereus,2021-04-24,27.1058649,88.1754805,atanu_modak,research,https://www.inaturalist.org/observations/99601656
99601376,Black-faced Warbler,Abroscopus schisticeps,2021-03-07,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99601376
99600093,Slender-billed Scimitar-Babbler,Pomatorhinus superciliaris,2021-04-21,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99600093
99600092,Sikkim Treecreeper,Certhia discolor,2021-04-20,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99600092
99600091,Streak-breasted Scimitar-Babbler,Pomatorhinus ruficollis,2021-04-22,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99600091
99599910,Black-eared Shrike-Babbler,Pteruthius melanotis,2018-05-12,26.917474,88.4113034,atanu_modak,research,https://www.inaturalist.org/observations/99599910
99599909,Black-eared Shrike-Babbler,Pteruthius melanotis,2021-08-20,27.0072002,88.2826103,atanu_modak,research,https://www.inaturalist.org/observations/99599909
99599458,Thick-billed Green-Pigeon,Treron curvirostra,2021-08-22,26.8364043,88.3423911,atanu_modak,research,https://www.inaturalist.org/observations/99599458
99599457,Thick-billed Green-Pigeon,Treron curvirostra,2021-08-14,26.8364043,88.3423911,atanu_modak,research,https://www.inaturalist.org/observations/99599457
99599453,Thick-billed Green-Pigeon,Treron curvirostra,2021-08-14,26.8364043,88.3423911,atanu_modak,research,https://www.inaturalist.org/observations/99599453
99599273,Long-tailed Broadbill,Psarisomus dalhousiae,2021-08-15,26.8364043,88.3423911,atanu_modak,research,https://www.inaturalist.org/observations/99599273
99599272,Long-tailed Broadbill,Psarisomus dalhousiae,2021-04-07,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99599272
99599271,Long-tailed Broadbill,Psarisomus dalhousiae,2018-10-21,26.8852968,88.1827931,atanu_modak,research,https://www.inaturalist.org/observations/99599271
99599270,Ferruginous Flycatcher,Muscicapa ferruginea,2021-04-20,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99599270
99520897,Black-throated Parrotbill,Suthora nipalensis,2021-08-12,26.928696,88.362785,atanu_modak,research,https://www.inaturalist.org/observations/99520897
99520896,Greater Necklaced Laughingthrush,Pterorhinus pectoralis,2021-09-02,26.8491845,88.3603576,atanu_modak,research,https://www.inaturalist.org/observations/99520896
99520759,Dollarbird,Eurystomus orientalis,2018-05-13,26.8372379,88.3457906,atanu_modak,research,https://www.inaturalist.org/observations/99520759
99520758,Dollarbird,Eurystomus orientalis,2021-09-02,26.8372379,88.3457906,atanu_modak,research,https://www.inaturalist.org/observations/99520758
99520757,Dollarbird,Eurystomus orientalis,2021-08-22,26.8372379,88.3457906,atanu_modak,research,https://www.inaturalist.org/observations/99520757
99520756,Dollarbird,Eurystomus orientalis,2021-08-14,26.8364043,88.3423911,atanu_modak,research,https://www.inaturalist.org/observations/99520756
99520755,Spotted Laughingthrush,Ianthocincla ocellata,2018-10-19,27.0371351,88.0762233,atanu_modak,research,https://www.inaturalist.org/observations/99520755
99520500,Black-chinned Yuhina,Yuhina nigrimenta,2021-04-07,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99520500
99520497,Black-chinned Yuhina,Yuhina nigrimenta,2019-02-22,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99520497
99520213,Rufous-necked Hornbill,Aceros nipalensis,2019-02-23,26.9683643763,88.5278439044,atanu_modak,research,https://www.inaturalist.org/observations/99520213
99520166,Mountain Imperial-Pigeon,Ducula badia,2021-04-06,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99520166
99520011,Sultan Tit,Melanochlora sultanea,2019-02-23,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99520011
99480751,Brown Parrotbill,Paradoxornis unicolor,2021-09-01,26.9939890307,88.281114676,atanu_modak,research,https://www.inaturalist.org/observations/99480751
99480750,Brown Parrotbill,Paradoxornis unicolor,2021-08-13,26.9939890307,88.281114676,atanu_modak,research,https://www.inaturalist.org/observations/99480750
99480222,Brown Parrotbill,Paradoxornis unicolor,2018-10-18,27.0371351,88.0762233,atanu_modak,research,https://www.inaturalist.org/observations/99480222
99480221,Crimson-browed Finch,Carpodacus subhimachalus,2018-10-17,27.0371351,88.0762233,atanu_modak,needs_id,https://www.inaturalist.org/observations/99480221
99479468,Black Eagle,Ictinaetus malaiensis,2021-08-22,26.8444543,88.344384,atanu_modak,research,https://www.inaturalist.org/observations/99479468
99478876,Red-headed Bullfinch,Pyrrhula erythrocephala,2021-04-20,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99478876
99478874,Red-headed Bullfinch,Pyrrhula erythrocephala,2021-03-06,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99478874
99478872,Red-headed Bullfinch,Pyrrhula erythrocephala,2021-03-06,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99478872
99478871,Red-headed Bullfinch,Pyrrhula erythrocephala,2017-04-08,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99478871
99477710,Large Woodshrike,Tephrodornis virgatus,2019-02-24,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99477710
99477709,Gray-chinned Minivet,Pericrocotus solaris,2019-02-24,26.915907,88.4028166,atanu_modak,needs_id,https://www.inaturalist.org/observations/99477709
99477708,Rufous-gorgeted Flycatcher,Ficedula strophiata,2019-02-24,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99477708
99477702,Lesser Necklaced Laughingthrush,Garrulax monileger,2019-02-22,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99477702
99477701,Bronzed Drongo,Dicrurus aeneus,2019-02-22,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99477701
99435251,Rufous-gorgeted Flycatcher,Ficedula strophiata,2021-03-07,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99435251
99434186,Red-billed Leiothrix,Leiothrix lutea,2018-10-21,26.8886506,88.184765,atanu_modak,research,https://www.inaturalist.org/observations/99434186
99434087,Himalayan Griffon,Gyps himalayensis,2021-03-08,27.1173853013,88.7951748569,atanu_modak,research,https://www.inaturalist.org/observations/99434087
99434086,Olive-backed Pipit,Anthus hodgsoni,2021-03-08,27.1068696208,88.6492020785,atanu_modak,research,https://www.inaturalist.org/observations/99434086
99434085,Chestnut-bellied Nuthatch,Sitta cinnamoventris,2021-03-07,27.1018914,88.6765747,atanu_modak,research,https://www.inaturalist.org/observations/99434085
99434084,White-tailed Nuthatch,Sitta himalayensis,2021-03-07,27.0867687776,88.6615158353,atanu_modak,research,https://www.inaturalist.org/observations/99434084
99434082,White-tailed Nuthatch,Sitta himalayensis,2021-03-07,27.0869216107,88.6611725125,atanu_modak,research,https://www.inaturalist.org/observations/99434082
99434081,White-tailed Nuthatch,Sitta himalayensis,2021-03-07,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99434081
99433571,Blue-fronted Redstart,Phoenicurus frontalis,2021-03-07,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433571
99433570,Blue-fronted Redstart,Phoenicurus frontalis,2021-03-07,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433570
99433568,Rusty-cheeked Scimitar-Babbler,Erythrogenys erythrogenys,2021-03-09,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99433568
99433567,Rufous-breasted Accentor,Prunella strophiata,2021-03-09,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99433567
99433566,Large Niltava,Niltava grandis,2021-03-08,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99433566
99433565,Sikkim Treecreeper,Certhia discolor,2021-03-08,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/99433565
99433564,Dark-breasted Rosefinch,Procarduelis nipalensis,2021-03-08,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433564
99433563,Dark-breasted Rosefinch,Procarduelis nipalensis,2021-03-07,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433563
99433562,Oriental Turtle Dove,Streptopelia orientalis,2021-03-06,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433562
99433560,Rufous-vented Yuhina,Yuhina occipitalis,2021-03-06,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433560
99433556,Fire-tailed Sunbird,Aethopyga ignicauda,2021-03-05,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433556
99433554,Himalayan Griffon,Gyps himalayensis,2021-03-05,26.8514761375,88.58543908,atanu_modak,research,https://www.inaturalist.org/observations/99433554
99433553,Sikkim Treecreeper,Certhia discolor,2021-03-05,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433553
99433552,Golden Babbler,Cyanoderma chrysaeum,2021-04-24,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433552
99433551,Sikkim Treecreeper,Certhia discolor,2021-04-21,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/99433551
99433550,Plain Flowerpecker,Dicaeum minullum,2018-05-13,26.8335526,88.341268,atanu_modak,research,https://www.inaturalist.org/observations/99433550
99048749,Red-headed Trogon,Harpactes erythrocephalus,2021-04-07,26.915907,88.4028166,atanu_modak,research,https://www.inaturalist.org/observations/99048749
98969437,Red-naped Ibis,Pseudibis papillosa,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969437
98969435,Dark-sided Flycatcher,Muscicapa sibirica,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969435
98969434,Black-crested Bulbul,Rubigula flaviventris,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969434
98969433,Crested Goshawk,Lophospiza trivirgata,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969433
98969431,Chestnut-headed Bee-eater,Merops leschenaulti,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969431
98969429,Chestnut-headed Bee-eater,Merops leschenaulti,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969429
98969428,Oriental Pied Hornbill,Anthracoceros albirostris,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969428
98969427,Common Greenshank,Tringa nebularia,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969427
98969426,Grey-throated Martin,Riparia chinensis,2021-10-21,26.7969818998,88.4277361029,atanu_modak,needs_id,https://www.inaturalist.org/observations/98969426
98969424,Indian Peafowl,Pavo cristatus,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969424
98969423,Asian Barred Owlet,Glaucidium cuculoides,2021-10-21,26.7969818998,88.4277361029,atanu_modak,research,https://www.inaturalist.org/observations/98969423
98172784,Black-throated Thrush,Turdus atrogularis,2021-03-07,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/98172784
98171480,Golden-breasted Fulvetta,Lioparus chrysotis,2020-11-03,27.0122217,88.199281,atanu_modak,research,https://www.inaturalist.org/observations/98171480
98171479,Green-backed Tit,Parus monticolus,2020-11-03,27.0122627838,88.19925971,atanu_modak,research,https://www.inaturalist.org/observations/98171479
98171478,Oriental Turtle Dove,Streptopelia orientalis,2020-11-02,27.0123583679,88.1991953369,atanu_modak,research,https://www.inaturalist.org/observations/98171478
98171476,Blue-fronted Redstart,Phoenicurus frontalis,2020-10-31,27.0125304192,88.1991738793,atanu_modak,research,https://www.inaturalist.org/observations/98171476
98171475,Yellow-browed Tit,Sylviparus modestus,2020-10-31,27.0124157184,88.1992811676,atanu_modak,research,https://www.inaturalist.org/observations/98171475
98171474,Rufous-winged Fulvetta,Schoeniparus castaneceps,2017-04-07,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/98171474
98171473,Rufous-winged Fulvetta,Schoeniparus castaneceps,2021-04-21,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/98171473
98171472,Rufous-winged Fulvetta,Schoeniparus castaneceps,2021-03-06,27.0885305919,88.6618436039,atanu_modak,research,https://www.inaturalist.org/observations/98171472
98126015,Himalayan Griffon,Gyps himalayensis,2021-02-12,26.6186282072,88.5137873869,atanu_modak,research,https://www.inaturalist.org/observations/98126015
98077174,Blyth's Shrike-Babbler,Pteruthius aeralatus,2018-05-12,26.9740438,88.3397196,atanu_modak,research,https://www.inaturalist.org/observations/98077174
98070287,White Wagtail,Motacilla alba,2021-10-13,27.1211879171,88.0573125556,yanchenla,research,https://www.inaturalist.org/observations/98070287
97968646,Rufous-bellied Niltava,Niltava sundara,2017-05-15,27.0863200711,88.6615123227,sharmabc,research,https://www.inaturalist.org/observations/97968646
97864858,Wallcreeper,Tichodroma muraria,2021-03-09,27.0838428,88.6566824,atanu_modak,research,https://www.inaturalist.org/observations/97864858
97864857,Yellow-bellied Flowerpecker,Pachyglossa melanozantha,2021-03-09,27.1067817,88.6494589,atanu_modak,research,https://www.inaturalist.org/observations/97864857
97864856,Black-faced Warbler,Abroscopus schisticeps,2021-03-08,27.1075121689,88.6490066063,atanu_modak,research,https://www.inaturalist.org/observations/97864856
97864855,Maroon-backed Accentor,Prunella immaculata,2021-03-08,27.1075121689,88.649349929,atanu_modak,research,https://www.inaturalist.org/observations/97864855
97864854,Dark-breasted Rosefinch,Procarduelis nipalensis,2021-03-08,27.1079705827,88.6486632835,atanu_modak,research,https://www.inaturalist.org/observations/97864854
97864852,Fire-breasted Flowerpecker,Dicaeum ignipectus,2021-03-08,27.1078177783,88.6491782677,atanu_modak,research,https://www.inaturalist.org/observations/97864852
97864850,Alpine Thrush,Zoothera mollissima,2021-03-08,27.1085817981,88.6490066063,atanu_modak,research,https://www.inaturalist.org/observations/97864850
97864849,Maroon-backed Accentor,Prunella immaculata,2021-03-08,27.1079705827,88.6490066063,atanu_modak,research,https://www.inaturalist.org/observations/97864849
97864848,Russet Sparrow,Passer cinnamomeus,2021-03-08,27.1075121689,88.6486632835,atanu_modak,research,https://www.inaturalist.org/observations/97864848
97864847,Golden Bush-Robin,Tarsiger chrysaeus,2021-03-08,27.1079705827,88.6490066063,atanu_modak,research,https://www.inaturalist.org/observations/97864847
97864846,Verditer Flycatcher,Eumyias thalassinus,2021-03-08,27.1081233868,88.6491782677,atanu_modak,research,https://www.inaturalist.org/observations/97864846
97864844,Yellow-bellied Flowerpecker,Pachyglossa melanozantha,2021-03-08,27.1082761908,88.6488349449,atanu_modak,research,https://www.inaturalist.org/observations/97864844
97864843,Large Niltava,Niltava grandis,2021-03-08,27.1081233868,88.6484916221,atanu_modak,research,https://www.inaturalist.org/observations/97864843
97864842,Russet Sparrow,Passer cinnamomeus,2021-03-08,27.1084289946,88.649349929,atanu_modak,research,https://www.inaturalist.org/observations/97864842
97864841,Nepal Fulvetta,Alcippe nipalensis,2021-03-07,27.1018914,88.6765747,atanu_modak,research,https://www.inaturalist.org/observations/97864841
97864840,Tibetan Serin,Spinus thibetanus,2021-03-07,27.1024694936,88.6765224483,atanu_modak,research,https://www.inaturalist.org/observations/97864840
97864837,Scarlet Finch,Carpodacus sipahi,2021-03-07,27.1026223053,88.6765224483,atanu_modak,research,https://www.inaturalist.org/observations/97864837
97864836,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,2021-03-07,27.1027751167,88.6766941096,atanu_modak,research,https://www.inaturalist.org/observations/97864836
97864835,Spotted Forktail,Enicurus maculatus,2021-03-07,27.103539171,88.6761791255,atanu_modak,research,https://www.inaturalist.org/observations/97864835
97864834,Long-tailed Thrush,Zoothera dixoni,2021-03-07,27.103080739,88.676865771,atanu_modak,research,https://www.inaturalist.org/observations/97864834
97864833,Golden Bush-Robin,Tarsiger chrysaeus,2021-03-07,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864833
97864832,Blue-winged Laughingthrush,Trochalopteron squamatum,2021-03-07,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864832
97864831,Dusky Thrush,Turdus eunomus,2021-03-07,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864831
97864830,Dark-breasted Rosefinch,Procarduelis nipalensis,2021-03-07,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864830
97864828,Red-headed Bullfinch,Pyrrhula erythrocephala,2021-03-07,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864828
97864827,Ashy-throated Warbler,Phylloscopus maculipennis,2021-03-06,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864827
97864826,Besra,Tachyspiza virgata,2021-03-06,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864826
97864825,Eurasian Sparrowhawk,Accipiter nisus,2021-03-06,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864825
97864823,White-throated Fantail,Rhipidura albicollis,2021-03-06,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864823
97864822,Rufous-breasted Bush-Robin,Tarsiger hyperythrus,2021-03-06,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864822
97864820,Buff-barred Warbler,Phylloscopus pulcher,2021-03-06,27.0851108266,88.6552047729,atanu_modak,needs_id,https://www.inaturalist.org/observations/97864820
97864819,Rufous-breasted Accentor,Prunella strophiata,2021-03-06,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864819
97864817,Himalayan Thrush,Zoothera salimalii,2021-03-06,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864817
97864815,Little Bunting,Emberiza pusilla,2021-03-06,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864815
97864814,Himalayan Bluetail,Tarsiger rufilatus,2021-03-06,27.0851108266,88.6552047729,atanu_modak,research,https://www.inaturalist.org/observations/97864814
97864812,Crimson Sunbird,Aethopyga siparaja,2021-03-05,27.0865759401,88.6617595698,atanu_modak,research,https://www.inaturalist.org/observations/97864812
97864810,Slaty-blue Flycatcher,Ficedula tricolor,2021-03-05,27.0881042644,88.6621028926,atanu_modak,needs_id,https://www.inaturalist.org/observations/97864810
97864809,Chestnut-headed Bee-eater,Merops leschenaulti,2021-03-05,26.8901867,88.4730853,atanu_modak,research,https://www.inaturalist.org/observations/97864809
97787139,Himalayan Swiftlet (Indochinese),Aerodramus brevirostris rogersi,2021-04-24,27.0824496,88.7006888,atanu_modak,needs_id,https://www.inaturalist.org/observations/97787139
97787138,Nepal House Martin,Delichon nipalense,2021-04-24,27.0827581282,88.6998950338,atanu_modak,needs_id,https://www.inaturalist.org/observations/97787138
97787136,Rufous-capped Babbler,Cyanoderma ruficeps,2021-04-24,27.0829491764,88.7006245946,atanu_modak,research,https://www.inaturalist.org/observations/97787136
97787134,Chestnut-tailed Minla,Actinodura strigula,2021-04-24,27.082777233,88.7015472745,atanu_modak,research,https://www.inaturalist.org/observations/97787134
97787133,Speckled Wood Pigeon,Columba hodgsonii,2021-04-23,27.0824524504,88.6991869306,atanu_modak,research,https://www.inaturalist.org/observations/97787133
97787130,Speckled Wood Pigeon,Columba hodgsonii,2021-04-23,27.0831784338,88.7021480893,atanu_modak,research,https://www.inaturalist.org/observations/97787130
97787123,Black-throated Sunbird,Aethopyga saturata,2021-04-23,27.0821085619,88.6986504888,atanu_modak,research,https://www.inaturalist.org/observations/97787123
97787122,Black Bulbul,Hypsipetes leucocephalus,2021-04-23,27.0817837774,88.6999901562,atanu_modak,research,https://www.inaturalist.org/observations/97787122
97787121,Gray-cheeked Warbler,Phylloscopus poliogenys,2021-04-23,27.0818601973,88.697780016,atanu_modak,research,https://www.inaturalist.org/observations/97787121
97787119,Streak-breasted Scimitar-Babbler,Pomatorhinus ruficollis,2021-04-23,27.0825288699,88.6974306107,atanu_modak,research,https://www.inaturalist.org/observations/97787119
97787118,Gold-naped Finch,Pyrrhoplectes epauletta,2021-04-23,27.0819366173,88.6967194652,atanu_modak,research,https://www.inaturalist.org/observations/97787118
97787117,Green-tailed Sunbird,Aethopyga nipalensis,2021-04-23,27.082662604,88.6984023722,atanu_modak,research,https://www.inaturalist.org/observations/97787117
97787109,Blyth's Leaf Warbler,Phylloscopus reguloides,2021-04-22,27.0814780969,88.6967072161,atanu_modak,needs_id,https://www.inaturalist.org/observations/97787109
97787108,Mrs Gould's Sunbird,Aethopyga gouldiae,2021-04-23,27.0811915208,88.6956958142,atanu_modak,research,https://www.inaturalist.org/observations/97787108
97787107,Striated Bulbul,Alcurus striatus,2021-04-23,27.0836178425,88.7031383938,atanu_modak,research,https://www.inaturalist.org/observations/97787107
97787102,Chestnut-bellied Rock-Thrush,Monticola rufiventris,2021-04-22,27.0818219874,88.6956192671,atanu_modak,research,https://www.inaturalist.org/observations/97787102
97787101,Brownish-flanked Bush Warbler,Horornis fortipes,2021-04-22,27.0833503765,88.7011768041,atanu_modak,research,https://www.inaturalist.org/observations/97787101
97787098,Lemon-rumped Warbler,Phylloscopus chloronotus,2021-04-22,27.0838662031,88.7021899556,atanu_modak,needs_id,https://www.inaturalist.org/observations/97787098
97787096,Common Cuckoo,Cuculus canorus,2021-04-22,27.0831020147,88.6990142202,atanu_modak,research,https://www.inaturalist.org/observations/97787096
97787095,Blyth's Shrike-Babbler (Chestnut-winged),Pteruthius aeralatus validirostris,2021-04-22,27.0815927272,88.6989927625,atanu_modak,research,https://www.inaturalist.org/observations/97787095
97787094,Little Bunting,Emberiza pusilla,2021-04-21,27.0814398868,88.698177371,atanu_modak,research,https://www.inaturalist.org/observations/97787094
97787090,Golden Babbler,Cyanoderma chrysaeum,2021-04-21,27.0838853078,88.7041855192,atanu_modak,research,https://www.inaturalist.org/observations/97787090
97787089,Black-throated Parrotbill,Suthora nipalensis,2021-04-21,27.0843820274,88.7029280954,atanu_modak,research,https://www.inaturalist.org/observations/97787089
97787088,Chestnut-crowned Warbler,Phylloscopus castaniceps,2021-04-21,27.0836683792,88.7001815134,atanu_modak,research,https://www.inaturalist.org/observations/97787088
97787086,Black-throated Prinia,Prinia atrogularis,2021-04-21,27.0832480755,88.6973491006,atanu_modak,research,https://www.inaturalist.org/observations/97787086
97787084,Rufous-bellied Niltava,Niltava sundara,2021-04-21,27.0838785305,88.7009969049,atanu_modak,research,https://www.inaturalist.org/observations/97787084
97787083,Tibetan Serin,Spinus thibetanus,2021-04-21,27.0845280865,88.7040224367,atanu_modak,research,https://www.inaturalist.org/observations/97787083
97787079,Large Hawk-Cuckoo,Hierococcyx sparverioides,2021-04-21,27.0828052768,88.6990227991,atanu_modak,research,https://www.inaturalist.org/observations/97787079
97787071,Golden Bush-Robin,Tarsiger chrysaeus,2021-04-21,27.0824422845,88.6984219843,atanu_modak,research,https://www.inaturalist.org/observations/97787071
97787070,Scarlet Finch,Carpodacus sipahi,2021-04-21,27.0812959853,88.69477418,atanu_modak,research,https://www.inaturalist.org/observations/97787070
97787069,Brown Wood-Owl,Strix leptogrammica,2021-04-21,27.0822321305,88.6959395049,atanu_modak,research,https://www.inaturalist.org/observations/97787069
97787065,White-tailed Robin,Myiomela leucura,2021-04-20,27.0834739438,88.6983213065,atanu_modak,research,https://www.inaturalist.org/observations/97787065
97787064,Brown Bullfinch,Pyrrhula nipalensis,2021-04-20,27.0824613894,88.6966046928,atanu_modak,research,https://www.inaturalist.org/observations/97787064
97787063,Short-billed Minivet,Pericrocotus brevirostris,2021-04-20,27.0835121532,88.7020549415,atanu_modak,research,https://www.inaturalist.org/observations/97787063
97787062,Scaly Thrush,Zoothera dauma,2021-04-20,27.0832637917,88.7002954124,atanu_modak,research,https://www.inaturalist.org/observations/97787062
97787059,Himalayan Buzzard,Buteo refectus,2021-04-20,27.0828625913,88.6998233436,atanu_modak,needs_id,https://www.inaturalist.org/observations/97787059
97787057,Crested Bunting,Emberiza lathami,2021-04-20,27.0819837662,88.6957034705,atanu_modak,research,https://www.inaturalist.org/observations/97787057
97779254,Himalayan Thrush,Zoothera salimalii,2017-04-07,27.0863078,88.6615125,atanu_modak,research,https://www.inaturalist.org/observations/97779254
97779248,Yellow-throated Fulvetta,Schoeniparus cinereus,2017-04-07,27.0847909252,88.6670063346,atanu_modak,research,https://www.inaturalist.org/observations/97779248
97779242,Crimson-breasted Woodpecker,Dryobates cathpharius,2017-04-07,27.0842885357,88.668573657,atanu_modak,research,https://www.inaturalist.org/observations/97779242
97779241,Crimson-breasted Woodpecker,Dryobates cathpharius,2017-04-07,27.0848998804,88.6700795508,atanu_modak,research,https://www.inaturalist.org/observations/97779241
